index,sic3,yr,ldsal,lemp,ldnpt,ldrst,ldrnd,ldinv,Wage
841,209,83,6.7689681,1.9274549,5.2288651,3.0871,1.8463,3.6335361,23.625
841,209,88,7.0660939,2.031564,5.4266968,3.5584469,1.936619,3.953001,28.875
842,351,73,7.084734,2.251292,6.592875,2.030401,.68573058,5.281868,18.375
842,351,83,8.1018429,3.6635621,7.6046572,5.2779698,3.6615119,5.013514,23.625
842,351,88,7.767746,3.3322051,7.2292161,5.3839941,3.4919591,4.2950201,28.875
843,372,73,8.9534121,4.3669,6.8349199,7.089119,4.7226911,4.4177942,18.375
843,372,78,8.8405952,4.256279,6.7663412,7.1052709,5.622786,5.502975,21.875
843,372,83,9.0297508,4.3103428,7.3480911,7.331398,5.8254328,6.5870481,23.625
843,372,88,9.645813,4.799264,7.8217101,7.8166828,6.3790569,6.7680912,28.875
844,356,78,4.4190011,.26620299,3.979598,.86075717,-.96242058,1.907661,21.875
844,356,83,4.1760359,.054488201,4.3823571,1.014052,-.70105231,1.578863,23.625
845,361,73,7.6677141,3.367296,5.6774421,5.647254,3.7744019,4.3005381,18.375
845,361,78,7.5181642,3.2188759,5.763299,5.304738,2.7505231,4.3400769,21.875
845,361,83,7.737874,3.3322051,6.6546221,5.2688599,3.561276,4.1744661,23.625
846,356,73,5.8659239,1.493129,4.482091,2.9738181,.39556399,2.3587921,18.375
846,356,78,5.7197609,1.425275,4.4909482,2.7315171,.4260174,2.1481111,21.875
846,356,83,5.1357322,.83508068,4.4429259,2.496103,.0418563,.81735247,23.625
847,358,78,5.72193,1.549476,4.3056569,3.138706,1.065841,2.646492,21.875
848,314,88,3.3933799,-.77652878,1.2693011,-.98448157,-3.0503359,-.29027951,28.875
849,260,73,8.1130257,3.4657359,7.1884131,4.8148308,3.289706,5.31389,18.375
849,260,78,8.2199154,3.3499041,7.4500341,5.1426768,3.650743,5.0140519,21.875
849,260,83,7.9001341,2.8332131,7.6702328,5.4514508,4.009479,4.4311562,23.625
849,260,88,8.3105946,3.044523,7.6108899,5.4821911,3.952729,5.8612628,28.875
850,382,78,4.9057989,.59222132,2.974844,3.5367379,2.0262051,2.223413,21.875
850,382,83,4.8454399,.71783978,3.8904281,3.8391891,2.3543169,1.6020859,23.625
850,382,88,5.534133,.96317428,3.5390971,4.3046198,2.9197271,2.301125,28.875
851,382,78,3.947664,-.25102869,2.5259669,1.038932,-.56125653,.80193448,21.875
851,382,83,4.0365882,-.17912661,2.8325551,1.9129961,1.013338,.60493279,23.625
851,382,88,4.433331,-.0080321999,2.767652,2.240633,.25452989,1.6423531,28.875
852,384,83,2.530688,-1.514128,1.338635,-2.613251,-2.089617,-.1152431,23.625
852,384,88,3.2663541,-.69314718,2.022011,.91894609,-.1887188,1.130523,28.875
853,271,73,5.9737129,1.109882,5.3365121,2.1099241,.2962659,3.466356,18.375
854,367,83,2.6509449,-1.294627,.55597597,.44867259,-1.636806,.75574458,23.625
855,384,73,5.1983461,.80915087,3.813477,3.8932371,2.912966,2.900249,18.375
855,384,78,5.8503852,1.398964,4.424685,4.689589,3.373214,2.6889639,21.875
855,384,83,6.177454,1.652306,4.928256,5.1568031,3.7443161,3.3207669,23.625
855,384,88,6.541986,1.8410259,4.9150548,5.4873881,4.1549501,4.0022092,28.875
856,324,73,5.8790121,1.037446,5.8249159,-.082311302,-2.017369,3.882714,18.375
857,394,73,3.733129,-.356675,.87111682,1.933583,-.70803571,-.90518641,18.375
857,394,78,4.8950968,.91629082,2.737464,2.1086919,.62356871,1.616873,21.875
858,357,78,4.9222441,2.4055929,5.5739121,4.6834221,3.656348,3.787745,21.875
859,372,73,4.896451,.54638582,3.72668,1.031114,-.69314718,.92173499,18.375
860,283,73,7.9589591,3.2188759,6.9071069,6.9398842,5.3876419,5.3675752,18.375
860,283,78,8.1952848,3.3568971,7.6154799,7.2150192,5.5778718,5.4493909,21.875
860,283,83,8.2804413,3.4843121,7.9828939,7.4652729,5.9927149,5.744463,23.625
860,283,88,8.6269932,3.4657359,7.7999701,7.8335009,6.4710841,5.893158,28.875
861,272,73,5.8976908,1.395997,4.7225008,4.6187401,2.8149371,2.40978,18.375
862,366,83,2.4775641,-1.575037,1.28803,.1782638,-3.3243611,-.29893541,23.625
862,366,88,2.856143,-1.418818,1.553835,.55067599,-1.396979,.0362982,28.875
863,354,88,4.2220559,-.46521509,2.691375,2.3664141,.64007258,.45604479,28.875
864,356,73,2.7405519,-1.714798,.81560642,-1.226474,-2.4799931,-.77858073,18.375
864,356,78,2.855011,-1.714798,1.873408,-.72326839,-2.3530159,-.3958104,21.875
864,356,83,2.846509,-1.560648,2.183568,-.2174231,-1.7402411,-.84560382,23.625
865,366,78,3.108485,-.9038682,1.504409,-.054542702,-1.220502,-.1511701,21.875
866,367,73,3.5614049,.048790101,2.7730539,2.772743,1.041164,1.362439,18.375
866,367,78,3.813772,.095310196,2.7810421,2.539906,-.15963019,1.009156,21.875
866,367,83,4.2014022,.37156361,3.0469899,2.407037,1.1754479,1.380428,23.625
866,367,88,4.7980828,.65492588,3.4465539,3.1285591,1.845064,2.045305,28.875
867,367,73,3.236352,-.40197119,2.4322629,2.3657589,.79381692,.14094789,18.375
868,206,73,4.2758508,.0769611,3.6274791,-1.722077,-3.521446,1.294081,18.375
869,366,83,3.2022669,-.68319678,1.953295,1.613246,1.019038,.15429591,23.625
869,366,88,2.9504559,-1.032825,1.741217,2.403518,1.004815,-.46457091,28.875
870,367,78,2.591893,-1.180907,2.2284081,2.561584,.58960652,.1299803,21.875
871,364,73,6.8427682,2.3025849,5.71101,3.621047,2.0408361,3.2263911,18.375
871,364,78,6.882556,2.4416511,5.6404719,3.7710741,2.1676481,3.670047,21.875
871,364,83,6.7394109,2.3513751,5.8319631,4.0022721,2.2150619,3.465322,23.625
872,283,73,6.7938662,2.1038899,5.768856,5.184371,3.6464269,4.0265918,18.375
873,366,73,3.7064099,.017839899,2.812567,2.5499201,1.311523,2.9134021,18.375
874,252,78,5.6320438,1.130434,4.0401411,2.654145,1.820575,2.906085,21.875
874,252,83,6.1236701,1.3091429,4.9948239,3.7103579,2.5522361,2.896513,23.625
874,252,88,6.6135149,1.723837,5.1468778,4.293366,2.925704,4.0308261,28.875
875,382,78,5.1062689,.83897758,3.92085,3.685452,2.4553759,2.775383,21.875
875,382,83,5.7139988,1.403643,4.9832439,4.4772129,3.2006681,2.953341,23.625
875,382,88,6.3862662,1.76336,5.001862,5.0353251,3.8171501,3.8395569,28.875
876,394,73,5.6665711,1.586169,4.5156741,4.0125279,2.3628039,3.6047959,18.375
876,394,78,5.902967,1.383541,4.3815041,4.2162828,2.7045469,2.6477611,21.875
876,394,83,5.8613868,1.3877929,4.557405,4.5330019,3.083807,2.477931,23.625
877,356,73,4.6042528,.31188679,2.489857,2.4827549,.91234207,.73208159,18.375
877,356,78,4.4959822,.4167347,3.059828,2.7527561,1.128224,.70796227,21.875
877,356,83,4.2008538,-.1589957,2.8024659,2.9762061,1.489092,1.08358,23.625
877,356,88,4.9066219,.2231435,3.497421,3.411777,2.1738729,1.094062,28.875
878,384,73,5.6551132,1.667141,3.772675,3.4759159,1.8942831,2.1618669,18.375
878,384,78,5.9322991,1.807469,4.517838,3.7307329,2.327518,2.617831,21.875
878,384,83,5.8759642,1.8870699,4.6565728,3.9712961,2.2771809,2.6653049,23.625
878,384,88,5.9180489,1.667707,5.1795459,4.229661,2.634562,2.6778319,28.875
879,284,88,5.3244429,-.1131687,2.2117109,1.914048,.72873813,2.1260059,28.875
880,384,88,2.861727,-1.687399,1.64367,1.827492,-.2377423,.2915656,28.875
881,346,78,5.226047,1.095273,4.0401411,1.275239,-.36136979,1.369361,21.875
882,345,78,4.3840828,.048790101,3.2484641,2.3069639,.1376213,1.242045,21.875
882,345,83,4.3320398,.0285875,3.5240841,2.096848,-.0101753,.63718492,23.625
883,366,83,5.6506362,1.8148251,5.4083939,3.7007749,3.7950971,4.090488,23.625
883,366,88,5.8953838,1.418519,4.766654,4.8885689,3.15591,2.750334,28.875
884,291,73,10.47929,4.3027129,9.7513294,6.7710252,5.0801029,7.9869599,18.375
884,291,78,10.75933,5.3360949,10.05496,6.9209509,5.2225332,7.87395,21.875
884,291,83,10.45999,5.1823449,10.40255,7.0716128,5.4599919,8.0475559,23.625
884,291,88,10.81792,4.242764,10.34988,7.2247958,5.405416,8.0147629,28.875
885,357,78,2.6382821,.2159176,2.702863,3.25929,2.054754,1.58067,21.875
886,251,73,6.9882398,2.800447,5.8512039,4.0277119,2.5197999,4.3713622,18.375
886,251,78,6.9676061,2.8299141,5.8328009,4.1436558,2.339123,3.6266069,21.875
886,251,83,6.5671992,2.4638529,5.6773348,4.0684419,1.938653,3.3387949,23.625
886,251,88,5.9740701,1.860041,5.2014542,3.913836,1.759855,3.549746,28.875
887,301,73,5.5003238,.809596,4.426405,2.85971,1.288703,1.9316289,18.375
887,301,78,5.6662569,.94507247,4.4073009,2.9700451,1.0544831,2.082608,21.875
888,367,78,4.4216971,.53121632,3.193604,3.0259931,1.915717,2.6619279,21.875
888,367,83,5.1768212,1.116125,4.1677608,3.6781311,2.458405,2.9664681,23.625
888,367,88,6.2119608,1.7749521,5.0195642,4.382791,3.247299,4.2017851,28.875
889,357,88,3.681618,-1.3783261,.3166835,1.245218,.4547919,-.1120843,28.875
890,307,73,5.9683132,1.667707,5.4035149,2.961623,1.2805229,2.5522721,18.375
890,307,78,5.7594881,1.386294,4.9728971,2.957664,.87478548,2.3961301,21.875
891,367,83,4.6641512,1.098612,4.1086202,3.4337699,2.7374599,2.764353,23.625
892,280,73,8.8496761,4.065207,8.2660532,7.3715749,5.5165229,6.2332911,18.375
892,280,78,8.9250641,4.1407671,8.8017893,7.3433518,5.4661908,6.5740552,21.875
892,280,83,8.7909403,3.929647,8.8310051,7.4024649,5.787539,6.3450832,23.625
892,280,88,8.9459105,3.8206749,8.1671114,7.8175402,6.3199692,6.3525081,28.875
893,359,73,4.6366458,.41871029,2.7599471,2.944598,1.443727,1.556445,18.375
893,359,78,4.9884362,.85398972,3.476037,3.152761,1.771055,2.4173779,21.875
893,359,83,5.1800542,1.067466,4.648725,3.5985451,2.261833,3.0543079,23.625
893,359,88,5.6725922,1.26976,4.7902598,4.1993432,2.8551919,2.7391441,28.875
894,382,83,4.0087762,.020782599,3.0831039,2.7930689,1.485024,.66372567,23.625
894,382,88,4.4278531,.1747933,3.0056541,3.381422,1.893199,1.101203,28.875
895,363,78,4.985569,.4946962,3.1710019,1.411243,-.31988919,1.885712,21.875
895,363,83,5.2317219,.4879663,3.462966,1.552107,.4505524,1.86953,23.625
895,363,88,5.3797932,.5423243,3.6816549,2.036021,.38628069,1.306069,28.875
896,280,73,6.9769201,2.501436,6.3447962,4.8969359,3.1806159,4.2080202,18.375
896,280,78,6.891417,2.3795459,6.1280189,5.0889511,3.3289199,3.7725551,21.875
897,367,78,5.045485,1.618199,4.2752142,3.5960109,2.772999,3.3366721,21.875
898,366,73,7.8924079,4.1588831,6.421113,6.871789,5.4602561,5.4636111,18.375
898,366,78,7.9988828,4.2195082,6.7803588,7.0855422,5.387753,5.5342622,21.875
898,366,83,8.4113007,4.4863868,7.5059791,7.3183541,5.9347692,6.1867571,23.625
898,366,88,9.0216722,4.6249728,7.775774,7.7895432,6.465385,6.8445129,28.875
899,384,88,3.5013919,-1.350927,1.597499,1.108323,-.36987421,.34049419,28.875
900,344,78,4.156034,-.0010005001,2.740551,.22940589,-1.642774,1.202031,21.875
900,344,83,4.2966642,.057325099,3.1751249,.6279456,-.88746393,.98489022,23.625
900,344,88,4.138093,-.097612798,2.902298,.84390497,-.87141901,.63404131,28.875
901,232,73,5.2844839,1.695065,3.7851479,2.611707,.95967102,1.868935,18.375
901,232,78,5.1022811,1.634521,3.601393,2.4879701,-.1053605,1.894729,21.875
902,352,78,5.9916749,1.104594,4.2269211,3.07198,1.747059,2.523936,21.875
902,352,83,6.006268,1.280934,4.5133271,3.368587,1.8755161,1.785808,23.625
903,283,83,3.8038931,-1.47841,2.308872,1.8581049,1.057665,.91568023,23.625
903,283,88,4.414155,-.89159811,3.3346341,2.870322,1.644749,1.934028,28.875
904,284,73,5.8214312,1.397234,3.7025571,1.645238,.073580101,2.5196559,18.375
905,357,73,5.3127222,4.3944492,7.461926,6.5953002,4.859755,6.136703,18.375
905,357,78,6.3386579,4.1271338,7.2331929,6.8773818,5.4220858,5.7946048,21.875
905,357,83,7.5178719,4.1271338,7.1109161,7.235271,5.6687632,5.7768078,23.625
905,357,88,8.8473692,4.0943451,7.0069699,7.4962769,5.997314,6.0134821,28.875
906,281,73,8.2528744,3.2958369,7.104291,5.4266529,3.746079,4.8531151,18.375
906,281,78,8.0000668,3.2068031,7.272768,5.4534631,3.5941181,5.852726,21.875
906,281,88,6.8600621,1.321756,6.5222001,5.4520998,2.611773,4.2297549,28.875
907,200,73,7.8082829,3.0819099,6.8036871,4.2053871,2.4881849,4.2989888,18.375
907,200,78,8.0547705,3.148453,7.0067172,4.4185181,2.634362,4.4873948,21.875
907,200,83,8.7555609,4.2442002,7.833756,4.878624,3.8312299,5.5015278,23.625
908,200,73,7.8851929,3.89182,6.883821,4.8640418,3.352407,5.4312272,18.375
908,200,78,7.984252,3.6635621,7.0499148,4.8475051,2.908602,4.6031828,21.875
909,289,73,6.1627998,1.162213,4.9082479,4.7939839,3.0509529,3.263901,18.375
909,289,78,6.5232,1.398964,5.4951172,4.9246569,3.266885,3.9349811,21.875
909,289,83,6.5090432,1.5251859,5.9022379,5.2280798,3.515517,3.7185719,23.625
909,289,88,6.8493729,1.682874,5.9427152,5.33428,3.5829549,4.09269,28.875
910,366,88,3.5658569,-.731888,1.819106,1.7841541,.86860138,2.1495199,28.875
911,384,73,5.1807451,.72609818,3.3598239,3.3712981,1.851128,1.253117,18.375
911,384,78,4.8945408,.40879291,3.0193319,3.416615,1.5992219,1.514307,21.875
912,357,78,1.857708,-.53956813,2.7803941,.97206348,.50721252,1.46208,21.875
912,357,83,3.694916,.28743199,3.311204,2.3975511,1.5217921,2.317328,23.625
913,245,78,5.1194968,1.131402,4.7803888,1.613659,-.61436629,1.648946,21.875
913,245,83,4.2399368,-.1053605,4.1895781,1.330462,-1.4429899,.91568023,23.625
914,327,73,7.2283478,2.6912429,6.7389369,2.8187809,1.416021,4.3392191,18.375
915,399,78,3.65695,-1.272966,1.19347,.59584153,-.42199439,-.1187163,21.875
916,367,73,5.6571259,2.8875339,4.1036892,4.5443258,3.829926,4.2348609,18.375
916,367,78,6.726438,3.476429,5.240159,5.5465789,4.7128482,4.678587,21.875
916,367,83,7.4181061,3.7316761,6.230413,6.3469291,5.1834002,5.645267,23.625
916,367,88,7.3998861,3.471967,6.5878782,7.011045,5.5445728,5.73034,28.875
917,220,73,5.1218309,1.064711,4.0702772,1.439555,-.4456715,2.408442,18.375
917,220,78,4.9088168,.95551139,3.6953881,1.3429331,-.42199439,2.0918641,21.875
918,331,73,6.1576772,1.563394,5.1920328,3.789371,2.235877,2.9480889,18.375
918,331,78,5.9895711,1.5556149,5.2930498,3.8647411,1.885329,3.308253,21.875
918,331,83,5.4476871,1.037446,5.119698,3.6071351,1.06661,1.385277,23.625
918,331,88,5.6109972,.98656273,4.9177351,3.48334,1.571028,2.403275,28.875
919,289,73,6.1320992,1.23256,5.292407,4.6109681,3.152694,3.4765339,18.375
920,371,73,9.2234602,4.6811118,7.527575,7.301971,5.3092909,5.6404629,18.375
920,371,78,9.2820921,4.5586019,7.6221681,7.2017288,5.264133,5.7488561,21.875
920,371,88,8.3020306,2.7548699,6.3723202,6.9265141,4.3476248,4.8126268,28.875
921,283,83,3.5914731,-1.366492,1.477156,-.37988949,-1.613948,.65530908,23.625
921,283,88,3.733463,-1.398367,1.731793,.30795339,-1.282674,-.075755499,28.875
922,384,88,4.4922528,-.2344573,2.19906,3.3363991,2.235867,1.885034,28.875
923,357,88,5.0675392,.042101201,3.017859,3.296973,2.7295251,2.856571,28.875
924,357,83,3.1442399,-.77219027,1.220719,2.7712851,1.91689,.50080609,23.625
924,357,88,5.028317,.052592501,3.0709889,3.8793271,2.8529661,2.1167951,28.875
925,284,78,3.4714839,-1.771957,1.128509,-.61394221,-1.464699,-.44116971,21.875
925,284,83,3.8858039,-1.164752,1.885249,.76912361,-.1554639,.36002639,23.625
925,284,88,5.1476111,-.47481519,2.840965,1.345331,-.081492998,2.762506,28.875
926,281,78,4.6413698,.18232159,3.8640549,3.0520549,2.14257,2.5861919,21.875
927,356,73,3.5935199,-.051293299,2.8949111,1.742141,.4706192,.1559215,18.375
927,356,78,3.8236129,.1570037,2.9502349,1.795493,-.99292397,1.570169,21.875
928,355,73,3.386723,-1.309333,1.315616,.058989,-2.0943301,-2.564949,18.375
928,355,83,4.4105349,-.52932912,2.7494991,1.829687,1.549642,.213535,23.625
929,382,83,3.070322,-2.0557251,.68086457,.97389728,.29245129,-.5138821,23.625
929,382,88,3.9322259,-.93904769,2.0696659,2.5599539,1.277977,.83443058,28.875
930,382,78,3.962075,-.56211889,1.6794651,2.6174381,1.573386,1.2548929,21.875
930,382,83,4.572217,.1423672,3.1227641,3.5880101,2.2894509,1.729682,23.625
930,382,88,4.8495531,.0148886,3.2105529,4.072855,2.504204,1.27774,28.875
931,302,83,6.9032822,1.410987,3.966465,3.420495,2.171782,2.7400191,23.625
931,302,88,7.416369,1.403643,4.1158209,3.57535,1.953473,3.710578,28.875
932,356,78,4.7314801,.1889661,2.9547551,2.9616759,1.3972991,.97821379,21.875
932,356,83,4.9020009,.58053821,3.8562109,3.5886869,1.522283,1.6690691,23.625
932,356,88,5.4612579,.71881503,3.6000271,3.8076129,2.5869279,2.4481671,28.875
933,371,78,6.9205399,2.424803,5.4409108,3.264396,1.464696,3.645839,21.875
934,283,83,3.3534119,-.9162907,.99359077,.89876568,-1.636806,-.67800301,23.625
935,360,73,7.2335358,2.9069009,5.777061,5.2125468,3.2164099,4.5357962,18.375
935,360,78,7.9934411,3.6082931,6.3263822,5.4628558,3.9388089,4.5802202,21.875
935,360,83,8.283741,4.0351248,6.4957962,5.8050799,4.5789232,4.9793611,23.625
936,357,83,2.5942049,-.94417602,1.456507,1.888257,1.349051,.1894173,23.625
936,357,88,3.6252251,-1.1425641,2.052326,2.7031789,.92034048,-.93148333,28.875
937,367,88,2.4845109,-1.660731,1.212786,1.062543,-.3754842,-.78263777,28.875
938,372,73,7.4957728,3.2148681,5.7488632,4.9947572,3.775136,3.448529,18.375
938,372,78,8.0264807,3.440418,5.9228258,5.4956932,4.5116701,4.971046,21.875
938,372,83,8.1184416,3.6163089,7.043221,6.7612739,5.7011542,5.6976871,23.625
939,353,78,4.0281429,-.218156,3.109128,2.025563,.28480911,.61880952,21.875
940,225,78,8.0624466,3.7612,7.2503419,4.8551779,3.2606151,5.617043,21.875
941,324,78,4.0816631,-1.114742,4.8293881,-1.734388,-3.1553619,1.689159,21.875
942,329,73,7.169971,3.0223739,5.963305,5.0364962,2.967885,3.9546261,18.375
942,329,78,7.3307142,3.1945829,6.2563539,4.8606539,2.9808681,4.5193849,21.875
942,329,83,7.0839839,2.9444389,6.6510119,4.9959431,3.4055369,4.066668,23.625
942,329,88,7.2290959,2.7788191,6.1979008,5.1880059,3.223695,4.174088,28.875
943,200,73,7.8970671,3.4965079,6.5794439,4.3068771,3.029634,4.7985349,18.375
943,200,78,8.0844288,3.7232809,6.6083012,4.4997911,2.5232339,5.6076169,21.875
944,384,83,2.3138289,-1.820159,.21435639,1.566554,.2486863,-.072778597,23.625
945,284,83,5.7862248,.4478859,4.2349019,3.0031891,1.67264,2.7389021,23.625
945,284,88,6.2177238,.81048572,4.3861651,3.3937509,1.816727,2.3282261,28.875
946,382,78,1.001752,-2.9957321,-1.389284,-.034812201,-2.8299401,-2.4129331,21.875
946,382,88,2.0600679,-2.5010359,.43233809,.58290088,-1.251797,-1.2654901,28.875
947,348,83,3.8445621,-.3467246,3.4257159,1.2959501,.71759278,1.897832,23.625
947,348,88,4.0330362,-.53614348,3.5738261,1.7171659,.1361849,1.009122,28.875
948,382,73,5.5924921,2.2600949,4.0981421,3.958919,2.2876959,2.981487,18.375
948,382,78,5.6807709,2.2363379,4.2598801,3.9713049,2.0452571,3.6202731,21.875
948,382,83,6.0910769,2.252764,5.3800139,4.4119172,3.2469151,3.117058,23.625
948,382,88,5.2408152,1.329195,4.0651121,4.364706,1.124365,1.989951,28.875
949,366,88,4.0077772,-.68319678,2.961998,2.7622349,1.417915,.93708467,28.875
950,344,78,4.1448359,-.59783697,2.235456,.63133281,-1.260167,.85027838,21.875
951,394,78,3.704195,-.4700036,2.4678459,1.245241,-.75397682,-.075946704,21.875
951,394,83,3.5441141,-.63487828,2.227397,1.13162,-.83945471,.14729691,23.625
951,394,88,4.096282,-.685179,2.470454,1.171042,-.65615863,.7294454,28.875
952,361,73,5.2872181,1.193922,4.1843772,2.936964,1.0138381,1.458673,18.375
953,399,78,3.655669,-1.2039731,2.708945,.4560959,-.4345732,.86295301,21.875
953,399,83,3.552243,-.99425232,3.090302,1.0397,-1.14465,1.51833,23.625
954,359,83,3.4340079,-.65585142,2.8647261,2.243155,-.050760601,.62962538,23.625
954,359,88,4.0944262,-.098715998,3.0303869,2.103317,.4578529,1.168124,28.875
955,280,73,8.0905247,3.4657359,7.4722571,6.0084639,3.819767,5.5885119,18.375
955,280,78,7.756629,3.122365,7.4474201,5.8461628,3.7011399,5.491272,21.875
955,280,83,7.6104379,2.901422,7.3654351,5.744956,4.0449638,5.207427,23.625
955,280,88,7.6668792,2.797281,7.0429592,5.862885,4.026042,5.4319711,28.875
956,342,73,5.432796,1.29719,4.3371768,3.580231,1.831201,2.024616,18.375
956,342,78,5.5314322,1.288957,4.5218859,3.507139,1.704152,2.7907071,21.875
956,342,83,5.5810618,1.415368,5.126915,3.661339,2.122915,2.654345,23.625
957,382,73,3.7066319,-.1266977,2.897788,2.3327701,.72942692,1.826309,18.375
957,382,78,3.97244,.052592501,3.181778,2.664649,1.553128,1.593794,21.875
957,382,83,4.2061601,.054488201,3.837821,3.111001,1.340551,2.2182519,23.625
957,382,88,4.349822,.096218802,4.0145578,3.49842,1.313931,1.836,28.875
958,385,83,3.3180389,-.74654788,2.168211,1.51713,.1096258,.53474879,23.625
958,385,88,4.6286192,.4054651,3.451715,2.609653,1.502896,1.9896851,28.875
959,335,78,3.40538,-1.214023,3.020498,1.691039,.2264168,.65511978,21.875
960,382,78,3.1905379,-.87466908,1.284245,2.3567519,1.0516239,1.2060601,21.875
960,382,83,3.29878,-.83471078,1.380684,2.750339,1.364115,-.25597581,23.625
961,371,88,5.8543992,.52709258,3.4224041,3.619945,1.955799,.94467783,28.875
962,351,73,7.1876841,2.6785531,5.6937318,5.3516979,3.7117679,3.9557669,18.375
962,351,78,7.069459,2.6318891,5.9543319,5.4240308,3.5134521,3.6119659,21.875
962,351,83,6.7365088,2.251292,5.5628119,5.3602548,3.6474831,3.672986,23.625
962,351,88,7.3560958,2.5574601,5.6314111,5.4925208,3.7554541,4.2201509,28.875
963,230,73,4.3258529,.3220835,2.819694,.4314945,-.64506102,1.243861,18.375
963,230,78,4.39118,.43825489,2.634784,1.120149,-.4892031,1.050717,21.875
964,329,73,7.597486,2.933857,6.9119229,5.4368181,3.846473,5.1305008,18.375
964,329,78,7.9884529,3.1945829,7.0652232,5.4652281,3.7203071,5.9068661,21.875
964,329,83,7.976501,3.12676,7.4392529,5.6884871,4.1737289,4.8340669,23.625
